58800	400000	0.1	0.148415	8	Plague
58801	436000	0.1	0.148671	8	Plague
58802	470000	0.1	0.148624	8	Plague
58803	554600	0.1	0.149274	8	Plague
58804	654428	0.1	0.149285	8	Plague
58805	713327	0.1	0.149174	8	Plague
58806	900000	0.1	0.148996	8	Plague
58807	1000000	0.1	0.148726	8	Plague
58808	1100000	0.1	0.14852	8	Plague
58809	1100000	0.1	0.14854	8	Plague
58810	1100000	0.1	0.149004	8	Plague
58811	1100000	0.1	0.14904	8	Plague
58812	1100000	0.1	0.1489	8	Plague
58813	1100000	0.1	0.148738	8	Plague
58814	1100000	0.1	0.148829	8	Plague
58815	1100000	0.1	0.14848	8	Plague
58816	1100000	0.1	0.148632	8	Plague
58817	1100000	0.1	0.148712	8	Plague
58818	1100000	0.1	0.148605	8	Plague
58796	698195	0.1	0.104573	9	Plague
58797	466501	0.1	0.130349	9	Plague
58798	466501	0.1	0.130147	9	Plague
58799	350099	0.1	0.151626	9	Plague
58800	400000	0.1	0.151236	9	Plague
58801	436000	0.1	0.150825	9	Plague
58802	470000	0.1	0.151453	9	Plague
58803	554600	0.1	0.151717	9	Plague
58804	654428	0.1	0.151783	9	Plague
58805	713327	0.1	0.152317	9	Plague
58806	900000	0.1	0.152477	9	Plague
58807	1000000	0.1	0.152522	9	Plague
58808	1100000	0.1	0.152174	9	Plague
58809	1100000	0.1	0.152121	9	Plague
58810	1100000	0.1	0.151727	9	Plague
58811	1100000	0.1	0.151772	9	Plague
58812	1100000	0.1	0.151376	9	Plague
58813	1100000	0.1	0.151627	9	Plague
58814	1100000	0.1	0.151795	9	Plague
58815	1100000	0.1	0.151667	9	Plague
58816	1100000	0.1	0.151394	9	Plague
58817	1100000	0.1	0.151657	9	Plague
58818	1100000	0.1	0.151677	9	Plague
58796	698195	0.1	0.102283	10	Plague
58797	466498	0.1	0.12758	10	Plague
58798	466498	0.1	0.127799	10	Plague
58799	349854	0.1	0.149334	10	Plague
58800	400000	0.1	0.149601	10	Plague
58801	436000	0.1	0.149329	10	Plague
58802	470000	0.1	0.14933	10	Plague
58803	554600	0.1	0.149935	10	Plague
58804	654428	0.1	0.149828	10	Plague
58805	713327	0.1	0.14994	10	Plague
58806	900000	0.1	0.149848	10	Plague
58807	1000000	0.1	0.149175	10	Plague
58808	1100000	0.1	0.148961	10	Plague
58809	1100000	0.1	0.149238	10	Plague
58810	1100000	0.1	0.149096	10	Plague
58811	1100000	0.1	0.149006	10	Plague
58812	1100000	0.1	0.1489	10	Plague
58813	1100000	0.1	0.148979	10	Plague
58814	1100000	0.1	0.148845	10	Plague
58815	1100000	0.1	0.14884	10	Plague
58816	1100000	0.1	0.148988	10	Plague
58817	1100000	0.1	0.14874	10	Plague
58818	1100000	0.1	0.14906	10	Plague
58796	698195	0.2	0.204245	1	Plague
58797	466983	0.2	0.256198	1	Plague
58798	466983	0.2	0.257011	1	Plague
58799	349759	0.2	0.300688	1	Plague
58800	400000	0.2	0.301336	1	Plague
58801	436000	0.2	0.300647	1	Plague
58802	470000	0.2	0.299317	1	Plague
58803	554600	0.2	0.298624	1	Plague
58804	654428	0.2	0.29848	1	Plague
58805	713327	0.2	0.298133	1	Plague
58806	900000	0.2	0.297977	1	Plague
58807	1000000	0.2	0.297857	1	Plague
58808	1100000	0.2	0.298066	1	Plague
58809	1100000	0.2	0.297672	1	Plague
58810	1100000	0.2	0.298379	1	Plague
58811	1100000	0.2	0.298855	1	Plague
58812	1100000	0.2	0.298919	1	Plague
58813	1100000	0.2	0.299327	1	Plague
58814	1100000	0.2	0.299125	1	Plague
58815	1100000	0.2	0.299129	1	Plague
58816	1100000	0.2	0.299027	1	Plague
58817	1100000	0.2	0.299251	1	Plague
58818	1100000	0.2	0.298577	1	Plague
58796	698195	0.2	0.200399	2	Plague
58797	466220	0.2	0.251217	2	Plague
58798	466220	0.2	0.251293	2	Plague
58799	349788	0.2	0.29228	2	Plague
58800	400000	0.2	0.292579	2	Plague
58801	436000	0.2	0.291825	2	Plague
58802	470000	0.2	0.291474	2	Plague
58803	554600	0.2	0.291902	2	Plague
58804	654428	0.2	0.291589	2	Plague
58805	713327	0.2	0.291636	2	Plague
58806	900000	0.2	0.291874	2	Plague
58807	1000000	0.2	0.292503	2	Plague
58808	1100000	0.2	0.29264	2	Plague
58809	1100000	0.2	0.292357	2	Plague
58810	1100000	0.2	0.29212	2	Plague
58811	1100000	0.2	0.292224	2	Plague
58812	1100000	0.2	0.292791	2	Plague
58813	1100000	0.2	0.292431	2	Plague
58814	1100000	0.2	0.292779	2	Plague
58815	1100000	0.2	0.292834	2	Plague
58816	1100000	0.2	0.292781	2	Plague
58817	1100000	0.2	0.292854	2	Plague
58818	1100000	0.2	0.292985	2	Plague
58796	698195	0.2	0.201755	3	Plague
58797	466541	0.2	0.252211	3	Plague
58798	466541	0.2	0.252602	3	Plague
58799	349726	0.2	0.295408	3	Plague
58800	400000	0.2	0.295344	3	Plague
58801	436000	0.2	0.295349	3	Plague
58802	470000	0.2	0.295617	3	Plague
58803	554600	0.2	0.295529	3	Plague
